target_id	length	eff_length	est_counts	tpm
Spis8552	1675	1447.72	23.1409	0.933953
Spis8553.t1	973	745.723	368	28.8337
Spis8554.t2	2437	2209.72	204	5.39415
Spis8555	1747	1519.72	171	6.57449
Spis8556	1435	1207.72	104	5.03149
Spis8557	1780	1552.72	58	2.18255
Spis8558	2380	2152.72	85.5212	2.32122
Spis8559	1912	1684.72	61.4788	2.1322
Spis8560	1432	1204.72	7	0.339501
Spis8561	472	247.381	452	106.758
Spis8562	472	247.381	49	11.5734
Spis8563	511	285.525	820	167.804
Spis8564	1672	1444.72	13.8672	0.560836
Spis8565	2641	2413.72	67	1.62188
Spis8566	1834	1606.72	0	0
Spis8567	934	707.084	116.402	9.61879
Spis8568	733	506.556	0	0
Spis8569	2764	2536.72	4.00621	0.0922766
Spis8570	1222	994.723	0	0
Spis8571	1975	1747.72	3	0.100295
Spis8572	761	534.453	0	0
Spis8573	637	410.7	0	0
Spis8574	2050	1822.72	27	0.865513
Spis8575	1564	1336.72	5	0.218554
Spis8576.t2	4063	3835.72	215	3.27508
Spis8577	631	404.7	146	21.079
Spis8578	29560	29332.7	66	0.131469
Spis8579	14479	14251.7	1428	5.85452
Spis8580	5290	5062.72	75	0.865581
Spis8581	11809	11581.7	62.3703	0.314655
Spis8582	400	178.637	6437	2105.43
Spis8583	388	167.938	255	88.72
Spis8584	2173	1945.72	14.4848	0.434972
Spis8585.t1	2635	2407.72	316	7.66852
Spis8586	2746	2518.72	3188	73.9552
Spis8587	838	611.282	16	1.52936
Spis8588.t1	1459	1231.72	51	2.41929
Spis8589	1246	1018.72	14	0.802976
Spis8590	376	157.11	0	0
Spis8591	1198	970.723	0	0
Spis8592	1144	916.723	41	2.61322
Spis8593	1003	775.723	221	16.6462
Spis8594	3070	2842.72	66	1.35656
Spis8595	496	270.886	61	13.1575
Spis8596	2977	2749.72	97	2.06117
Spis8597.t1	1588	1360.72	9	0.386459
Spis8598	1084	856.723	194	13.231
Spis8599	565	339.028	27	4.65328
Spis8600	1495	1267.72	147	6.77522
Spis8601	1666	1438.72	248	10.0718
Spis8602	1084	856.723	43	2.93264
Spis8603	1756	1528.72	27	1.03197
Spis8604	454	229.788	85	21.6134
Spis8605.t1	1801	1573.72	100	3.71281
Spis8606	949	721.797	12	0.971397
Spis8607	1180	952.723	130	7.97274
Spis8608	595	368.855	68	10.7717
Spis8609	544	318.16	14	2.57107
Spis8610	2143	1915.72	351	10.7055
Spis8611	1384	1156.72	0	0
Spis8612	685	458.657	0	0
Spis8613	871	644.22	120	10.8837
Spis8614	4264	4036.72	71.7889	1.0391
Spis8615	2536	2308.72	23	0.582085
Spis8616.t1	736	509.556	11702	1341.83
Spis8617	1105	877.723	10	0.665692
Spis8618	2947	2719.72	193	4.14633
Spis8619	664	437.657	41	5.4737
Spis8620	667	440.657	10	1.32596
Spis8621	598	371.855	90	14.1417
Spis8622	8371	8143.72	273	1.95871
Spis8623	601	374.855	23	3.58505
Spis8624.t1	1399	1171.72	233	11.6188
Spis8625	1669	1441.72	115	4.66065
Spis8626	2113	1885.72	495	15.3376
Spis8627	709	482.657	236	28.5696
Spis8628	715	488.657	1	0.119571
Spis8629	1564	1336.72	71	3.10347
Spis8630	1789	1561.72	0	0
Spis8631	298	91.556	8	5.10545
Spis8632	745	518.453	10	1.12699
Spis8633	424	201.069	72	20.9227
Spis8634	5422	5194.72	275	3.09315
Spis8635	2293	2065.72	40	1.13141
Spis8636	2368	2140.72	175	4.77648
Spis8637	805	578.342	10	1.01029
Spis8638	481	256.179	146	33.2997
Spis8639	1003	775.723	124	9.33997
Spis8640	2131	1903.72	161.981	4.97154
Spis8641	1831	1603.72	198	7.21384
Spis8642	1993	1765.72	59	1.95236
Spis8643	2308	2080.72	1	0.0280813
Spis8644.t1	2947	2719.72	51	1.09566
Spis8645	3124	2896.72	67	1.35145
Spis8646	793	566.342	0	0
Spis8647	1348	1120.72	128.42	6.69523
Spis8648	3931	3703.72	3	0.0473275
Spis8649	913	686.153	62	5.2796
Spis8650	2305	2077.72	5.05247	0.142084
Spis8651	655	428.7	0	0
Spis8652	3430	3202.72	24	0.437847
Spis8653	1699	1471.72	0	0
Spis8654	2284	2056.72	0	0
Spis8655	3367	3139.72	157.106	2.9237
Spis8656	1510	1282.72	388.404	17.6922
Spis8657	1636	1408.72	0	0
Spis8658	13255	13027.7	146	0.65481
Spis8659	1078	850.723	11.217	0.770405
Spis8660.t1	1108	880.723	414	27.4658
Spis8661	1033	805.723	163	11.8204
Spis8662	1009	781.723	15	1.12116
Spis8663	766	539.453	126	13.6473
Spis8664	1702	1474.72	338	13.3917
Spis8665	2563	2335.72	497	12.4327
Spis8666	2485	2257.72	0	0
Spis8667	1453	1225.72	16	0.762708
Spis8668	4111	3883.72	178.364	2.68343
