target_id	length	eff_length	est_counts	tpm
Smic9655	7017	6808.73	1094.4	13.8383
Smic9656	813	605.527	254	36.1138
Smic9657	564	357.009	0	0
Smic9658	3906	3697.73	475	11.0594
Smic9659	4224	4015.73	485	10.398
Smic9660	1656	1447.73	227	13.4993
Smic9661	2190	1981.73	566	24.5892
Smic9662	3576	3367.73	157	4.01361
Smic9663	1524	1315.73	115	7.52495
Smic9664	2499	2290.73	315	11.8388
Smic9665	3621	3412.73	103	2.59841
Smic9666	1362	1153.73	2388	178.198
Smic9667	732	524.751	0	0
Smic9668	915	707.124	0	0
Smic9669	1284	1075.73	0	0
Smic9670	2151	1942.73	0	0
Smic9671	2412	2203.73	0	0
Smic9672	6333	6124.73	0	0
Smic9673	585	377.973	93	21.1834
Smic9674	564	357.009	60	14.4692
Smic9675	1752	1543.73	35.3731	1.97276
Smic9676	375	169.796	0	0
Smic9677	606	398.973	51	11.0053
Smic9678	1980	1771.73	57.6269	2.80027
Smic9679	294	96.3535	0	0
Smic9680	1404	1195.73	52	3.74406
Smic9681	690	482.751	58	10.3438
Smic9682	1779	1570.73	179.25	9.82492
Smic9683	1527	1318.73	0	0
Smic9684	810	602.527	0	0
Smic9685	4158	3949.73	11	0.239772
Smic9686	612	404.932	503	106.945
Smic9687	2430	2221.73	0	0
Smic9688	615	407.932	0	0
Smic9689	573	366.009	8	1.88179
Smic9690	1734	1525.73	384	21.6684
Smic9691	879	671.399	100	12.8231
Smic9692	3285	3076.73	73	2.04271
Smic9693	1503	1294.73	159	10.5728
Smic9694	9063	8854.73	524	5.09482
Smic9695	4287	4078.73	0	0
Smic9696	1062	853.733	43	4.3363
Smic9697	333	130.445	0	0
Smic9698	1929	1720.73	193	9.65644
Smic9699	1647	1438.73	168	10.0532
Smic9700	1272	1063.73	7	0.566551
Smic9701	2163	1954.73	6	0.264263
Smic9702	2118	1909.73	0	0
Smic9703	6657	6448.73	389	5.19336
Smic9704	13716	13507.7	328	2.09057
Smic9705	936	728.124	71	8.39511
Smic9706	483	276.225	0	0
Smic9707.t1	696	488.751	147	25.8943
Smic9708	1422	1213.73	465.126	32.9929
Smic9709	1830	1621.73	255.874	13.5838
Smic9710	849	641.466	441	59.1886
Smic9711	4221	4012.73	499	10.7062
Smic9712	4092	3883.73	200	4.43357
Smic9713	483	276.225	4	1.24672
Smic9714	453	246.455	77	26.8983
Smic9715	1401	1192.73	202	14.5808
Smic9716	4791	4582.73	335	6.29352
Smic9717	3003	2794.73	1118	34.4409
Smic9718	240	55.6528	10	15.4699
Smic9719	3552	3343.73	349	8.98602
Smic9720	10335	10126.7	327	2.78004
Smic9721	3807	3598.73	952	22.7751
Smic9722	417	210.885	110	44.9077
Smic9723	702	494.751	27	4.69841
Smic9724	306	106.526	0	0
Smic9725	1101	892.733	12	1.15727
Smic9726	1515	1306.73	87	5.73199
Smic9727	687	479.799	0	0
Smic9728	4404	4195.73	26	0.533505
Smic9729	2763	2554.73	92	3.10039
Smic9730	3363	3154.73	52	1.4191
Smic9731	1281	1072.73	207.806	16.6778
Smic9732	3504	3295.73	470	12.2778
Smic9733	1641	1432.73	88	5.28799
Smic9734	12285	12076.7	0	0
Smic9735	3552	3343.73	207	5.32981
Smic9736	1176	967.733	43	3.82548
Smic9737	660	452.891	0	0
Smic9738	1887	1678.73	116	5.94908
Smic9739	2511	2302.73	494	18.4696
Smic9740	7257	7048.73	258	3.15124
Smic9741	1527	1318.73	209	13.6447
Smic9742	2448	2239.73	129	4.95869
Smic9743	6474	6265.73	0	0
Smic9744	4113	3904.73	185	4.079
Smic9745	2226	2017.73	177	7.55236
Smic9746	714	506.751	0	0
Smic9747	2095	1886.73	0	0
Smic9748	2580	2371.73	34	1.2342
Smic9749	261	70.273	1	1.22514
Smic9750	1065	856.733	11	1.1054
Smic9751	3366	3157.73	95	2.59013
Smic9752	723	515.751	5	0.834649
Smic9753	7035	6826.73	472	5.95254
Smic9754	3255	3046.73	223	6.3015
Smic9755	3333	3124.73	164	4.5186
Smic9756	381	175.639	0	0
Smic9757	2388	2179.73	243	9.5979
Smic9758	465	258.277	0	0
Smic9759	1308	1099.73	157	12.291
Smic9760	1236	1027.73	78	6.53413
Smic9761	2976	2767.73	102	3.17285
Smic9762	873	665.399	0	0
Smic9763	612	404.932	71	15.0956
Smic9764	3234	3025.73	434	12.349
Smic9765	2100	1891.73	0	0
Smic9766	1062	853.733	163	16.4376
Smic9767	1689	1480.73	15	0.872143
Smic9768	7029	6820.73	770	9.71926
Smic9769	1218	1009.73	76	6.48008
Smic9770	4731	4522.73	114	2.17009
Smic9771	2349	2140.73	118	4.74562
Smic9772	5058	4849.73	141	2.50308
Smic9773	567	360.009	28	6.69603
Smic9774	10434	10225.7	412	3.46878
Smic9775	1986	1777.73	139	6.73165
Smic9776	1722	1513.73	21	1.19438
Smic9777	3297	3088.73	238	6.63392
Smic9778	2229	2020.73	196	8.35065
Smic9779	3219	3010.73	40	1.14383
Smic9780	1614	1405.73	126	7.71687
Smic9781	1803	1594.73	28	1.51162
Smic9782	441	234.528	2	0.73419
Smic9783	7011	6802.73	57	0.721381
Smic9784	5346	5137.73	0	0
Smic9785	4503	4294.73	122	2.44567
Smic9786	2028	1819.73	39	1.84514
Smic9787	2100	1891.73	127	5.77986
Smic9788	423	216.757	0	0
Smic9789	336	133.107	10	6.46801
Smic9790	1017	808.733	153	16.2877
Smic9791	1152	943.733	4	0.364909
Smic9792	4722	4513.73	111	2.11719
Smic9793	1242	1033.73	26	2.1654
Smic9794	3063	2854.73	113	3.4079
Smic9795	546	339.044	15	3.80898
Smic9796	1920	1711.73	48.2317	2.42588
Smic9797	1521	1312.73	32	2.09868
Smic9798	495	288.225	34	10.156
Smic9799	2385	2176.73	300	11.8656
Smic9800	1044	835.733	82	8.44733
Smic9801	1770	1561.73	27.9034	1.53824
Smic9802	3480	3271.73	0	0
Smic9803	4221	4012.73	0	0
Smic9804	8388	8179.73	0	0
Smic9805	1794	1585.73	97	5.26641
Smic9806	1086	877.733	0	0
Smic9807	4230	4021.73	433.603	9.28222
Smic9808	4329	4120.73	121	2.52804
Smic9809	1983	1774.73	0	0
Smic9810	1314	1105.73	111	8.64263
Smic9811	3828	3619.73	184	4.37638
Smic9812	7656	7447.73	32.5226	0.375953
Smic9813	6045	5836.73	0	0
Smic9814	543	336.044	43	11.0165
Smic9815	3249	3040.73	69	1.95364
Smic9816	1863	1654.73	75.0051	3.90244
Smic9817	465	258.277	12	4.00008
Smic9818	2535	2326.73	125	4.62527
Smic9819	1086	877.733	50	4.90434
Smic9820	3438	3229.73	32	0.853015
Smic9821	2091	1882.73	441	20.1662
Smic9822	354	149.919	9	5.16844
Smic9823	2802	2593.73	232	7.7008
Smic9824	5226	5017.73	215	3.68896
Smic9825	993	784.733	53	5.8147
Smic9826	4929	4720.73	173.55	3.16511
Smic9827	2430	2221.73	18	0.697516
Smic9828	549	342.044	1	0.251705
Smic9829	2742	2533.73	12	0.40775
Smic9830	756	548.697	9	1.41216
Smic9831	7869	7660.73	168	1.88804
Smic9832	3831	3622.73	0	0
Smic9833	2322	2113.73	32	1.30339
Smic9834	450	243.48	0	0
Smic9835	3495	3286.73	124	3.24811
Smic9836	777	569.585	19	2.87189
Smic9837	6639	6430.73	130	1.74043
Smic9838	1644	1435.73	96	5.75666
Smic9839	3438	3229.73	178	4.7449
Smic9840	624	416.891	0	0
Smic9841	3504	3295.73	1106	28.8919
Smic9842	3408	3199.73	246	6.61904
Smic9843	2268	2059.73	45	1.88094
Smic9844	906	698.194	19	2.34288
Smic9845	540	333.044	5	1.29253
Smic9846	375	169.796	4	2.02818
Smic9847	2760	2551.73	477	16.0937
Smic9848	633	425.891	39	7.88387
Smic9849	3432	3223.73	28	0.747777
Smic9850	1170	961.733	17	1.52184
Smic9851	8274	8065.73	516	5.50781
Smic9852	1224	1015.73	366	31.0224
Smic9853	2421	2212.73	93	3.61849
Smic9854	672	464.846	141	26.1146
Smic9855	2826	2617.73	294	9.66931
Smic9856	8160	7951.73	0	0
Smic9857	3882	3673.73	257	6.02281
Smic9858	969	761.124	17	1.92295
Smic9859	2205	1996.73	508	21.9037
Smic9860	1287	1078.73	108	8.61952
Smic9861	411	204.947	18	7.56145
Smic9862	366	161.23	0	0
Smic9863	840	632.466	65	8.84809
Smic9864	3171	2962.73	293	8.51429
Smic9865	339	135.875	409	259.154
Smic9866	3147	2938.73	99	2.90034
Smic9867	858	650.466	529	70.0172
Smic9868	1779	1570.73	131	7.18029
Smic9869	6291	6082.73	202	2.85908
Smic9870	330	127.684	45	30.3423
Smic9871	540	333.044	8	2.06805
Smic9872	2754	2545.73	253	8.5562
Smic9873	1062	853.733	35	3.52955
Smic9874	993	784.733	0	0
Smic9875	459	252.431	20	6.82121
Smic9876	5511	5302.73	693	11.2514
Smic9877	3852	3643.73	63	1.48856
Smic9878	279	84.1076	54	55.2754
Smic9879	2751	2542.73	192	6.5009
Smic9880	696	488.751	0	0
Smic9881	735	527.751	19	3.09955
Smic9882	9717	9508.73	287	2.59856
Smic9883	9330	9121.73	690.017	6.51262
Smic9884	8418	8209.73	0	0
Smic9885	1065	856.733	66	6.63241
Smic9886	1188	979.733	241	21.1779
Smic9887	1875	1666.73	264	13.6368
Smic9888	2088	1879.73	0	0
Smic9889	312	111.784	0	0
Smic9890	2430	2221.73	143	5.54137
Smic9891	8958	8749.73	497	4.89029
Smic9892	2271	2062.73	177	7.3876
Smic9893	756	548.697	4	0.627626
Smic9894	9105	8896.73	454	4.39338
Smic9895	912	704.194	0	0
Smic9896	7008	6799.73	136	1.72195
Smic9897	3843	3634.73	52	1.2317
Smic9898	2403	2194.73	56	2.19675
Smic9899	2337	2128.73	151	6.10702
Smic9900	4017	3808.73	127	2.87076
Smic9901	474	267.225	28	9.021
Smic9902	11961	11752.7	407	2.98146
Smic9903	2289	2080.73	37	1.53094
Smic9904	1929	1720.73	27	1.3509
Smic9905	2859	2650.73	21	0.682066
Smic9906	3510	3301.73	72	1.87743
Smic9907	3543	3334.73	72	1.85885
Smic9908	5508	5299.73	142	2.30679
Smic9909	4215	4006.73	253	5.4363
Smic9910	19575	19366.7	508	2.2583
Smic9911	29700	29491.7	7	0.0204348
Smic9912	7596	7387.73	24	0.279688
Smic9913	1080	871.733	0	0
Smic9914	2160	1951.73	107.907	4.75996
Smic9915	1383	1174.73	105.329	7.71935
Smic9916	2373	2164.73	285.764	11.3652
Smic9917	1707	1498.73	54.0302	3.10374
Smic9918	1482	1273.73	41	2.77127
Smic9919	1368	1159.73	30	2.22708
Smic9920	567	360.009	20	4.78288
Smic9921	1305	1096.73	52	4.08203
Smic9922	1050	841.733	7	0.715973
Smic9923	3231	3022.73	110	3.13304
Smic9924	822	614.466	62	8.68695
Smic9925	1839	1630.73	35	1.84781
Smic9926	1974	1765.73	0	0
Smic9927	1641	1432.73	0	0
Smic9928	2280	2071.73	6	0.249339
Smic9929	1278	1069.73	0	0
Smic9930	1188	979.733	34	2.98775
Smic9931	1311	1102.73	22	1.71761
Smic9932	1383	1174.73	20	1.46576
Smic9933	2193	1984.73	58	2.51593
Smic9934	7527	7318.73	0	0
Smic9935	1704	1495.73	16	0.920957
Smic9936	1773	1564.73	20	1.10043
Smic9937	288	91.3862	37	34.8574
Smic9938	1641	1432.73	43	2.5839
Smic9939	300	101.448	0	0
Smic9940	1794	1585.73	60	3.25758
Smic9941	2685	2476.73	0	0
Smic9942	2844	2635.73	0	0
Smic9943	1314	1105.73	512	39.8651
Smic9944	555	348.009	34	8.41126
Smic9945	2391	2182.73	134	5.2854
Smic9946	4722	4513.73	109	2.07905
Smic9947	1260	1051.73	0	0
Smic9948	249	61.918	4	5.56182
Smic9949	1530	1321.73	60	3.90824
Smic9950	1776	1567.73	64.5987	3.54752
Smic9951	1314	1105.73	28.446	2.21485
Smic9952	945	737.124	23.554	2.75104
Smic9953	64	22.6667	0	0
Smic9954	378	172.727	80	39.8752
Smic9955	933	725.124	47	5.58032
Smic9956	2859	2650.73	25.0617	0.813988
Smic9957	2295	2086.73	71	2.92931
Smic9958	6291	6082.73	221.737	3.13843
Smic9959	2133	1924.73	98	4.38358
Smic9960	2358	2149.73	0	0
Smic9961	1824	1615.73	0	0
Smic9962	963	755.124	0	0
Smic9963	4851	4642.73	0	0
Smic9964	1338	1129.73	0	0
Smic9965	2340	2131.73	155	6.25997
Smic9966	228	47.7406	42	75.7416
Smic9967	462	255.38	10	3.37122
Smic9968	1641	1432.73	19	1.14173
Smic9969	366	161.23	0	0
Smic9970	2193	1984.73	0	0
Smic9971	7332	7123.73	283	3.42021
Smic9972	1884	1675.73	600	30.8262
Smic9973	2265	2056.73	6	0.251158
Smic9974	2118	1909.73	83	3.74178
Smic9975	456	249.431	235	81.1131
Smic9976	1005	796.733	0	0
Smic9977	585	377.973	291	66.2836
Smic9978	588	380.973	11	2.48584
Smic9979	1902	1693.73	315	16.0118
Smic9980	495	288.225	200	59.7409
Smic9981	813	605.527	427.681	60.8078
Smic9982	414	207.885	124	51.3538
Smic9983	345	141.407	272	165.604
Smic9984	771	563.642	215	32.8404
Smic9985	1245	1036.73	0	0
Smic9986	6255	6046.73	0	0
Smic9987	834	626.466	1	0.137428
Smic9988	534	327.044	11	2.89574
Smic9989	513	306.108	0	0
Smic9990	393	187.44	93	42.7164
Smic9991	1848	1639.73	120	6.30059
Smic9992	2442	2233.73	229	8.82628
Smic9993	945	737.124	0	0
Smic9994	4545	4336.73	0	0
Smic9995	1332	1123.73	1031	78.9894
Smic9996	5106	4897.73	470	8.26183
Smic9997	2034	1825.73	128	6.03596
Smic9998	3015	2806.73	260	7.97527
Smic9999	291	93.9157	31	28.4182
Smic10000	630	422.891	0	0
Smic10001	2562	2353.73	106	3.87723
Smic10002	354	149.919	0	0
Smic10003	2487	2278.73	358	13.5258
Smic10004	3423	3214.73	455	12.1854
Smic10005	435	228.598	0	0
Smic10006	1332	1123.73	0	0
Smic10007	5247	5038.73	0	0
Smic10008	1494	1285.73	45	3.01325
Smic10009	690	482.751	478	85.2469
Smic10010	1623	1414.73	102	6.20725
Smic10011	261	70.273	15	18.3771
Smic10012	1812	1603.73	570.197	30.6102
Smic10013	1644	1435.73	325.736	19.5329
Smic10014	3474	3265.73	13.5765	0.357916
Smic10015	342	138.678	1.42348	0.883724
Smic10016	3315	3106.73	307	8.50761
Smic10017	6717	6508.73	433	5.7275
Smic10018	3690	3481.73	866	21.4139
Smic10019	1626	1417.73	108	6.55847
Smic10020	2601	2392.73	73	2.62665
Smic10021	3699	3490.73	632.083	15.5895
Smic10022	2349	2140.73	424	17.0521
Smic10023	2841	2632.73	246	8.04455
Smic10024	1716	1507.73	223	12.7337
Smic10025	294	96.3535	1	0.893523
Smic10026	516	309.108	0	0
Smic10027	588	380.973	0	0
Smic10028	1086	877.733	0	0
Smic10029	4902	4693.73	1676.53	30.7516
Smic10030	2367	2158.73	1022.47	40.7778
Smic10031	3750	3541.73	113	2.74686
Smic10032	1245	1036.73	109	9.05176
Smic10033	783	575.585	325	48.6124
Smic10034	645	437.891	288	56.6239
Smic10035	1716	1507.73	212	12.1056
Smic10036	2694	2485.73	513	17.7679
Smic10037	10233	10024.7	645	5.53937
Smic10038	423	216.757	0	0
Smic10039	6264	6055.73	376	5.34558
Smic10040	5232	5023.73	332	5.68964
Smic10041	1467	1258.73	178	12.1747
Smic10042	5412	5203.73	307	5.07922
Smic10043	1434	1225.73	49	3.4417
Smic10044	1320	1111.73	389	30.1247
Smic10045	11382	11173.7	352	2.71218
Smic10046	939	731.124	28	3.29716
Smic10047	3168	2959.73	166	4.82869
Smic10048	273	79.3965	146	158.316
Smic10049	1188	979.733	233	20.4749
Smic10050	2181	1972.73	3	0.130926
Smic10051	1257	1048.73	45	3.6942
Smic10052	3963	3754.73	100	2.29295
Smic10053	3180	2971.73	229	6.63436
Smic10054	7014	6805.73	115	1.45478
Smic10055	795	587.527	9	1.31883
Smic10056	1956	1747.73	641	31.5759
Smic10057	303	103.98	0	0
Smic10058	1611	1402.73	0	0
Smic10059	441	234.528	0	0
Smic10060	315	114.383	0	0
Smic10061	273	79.3965	2	2.16871
Smic10062	804	596.527	133	19.1953
Smic10063	4227	4018.73	156.263	3.34765
Smic10064	2799	2590.73	100	3.32316
Smic10065	468	261.251	0	0
Smic10066	816	608.527	38	5.37622
Smic10067	1809	1600.73	39.3447	2.11612
Smic10068	7713	7504.73	155	1.77816
Smic10069	1242	1033.73	49	4.08095
Smic10070	744	536.697	9	1.44373
Smic10071	1500	1291.73	72	4.7988
Smic10072	522	315.108	4	1.09288
Smic10073	387	181.495	0	0
Smic10074	756	548.697	75	11.768
Smic10075	1956	1747.73	81.6553	4.02237
Smic10076	567	360.009	5	1.19572
Smic10077	378	172.727	5	2.4922
Smic10078	3255	3046.73	91	2.57146
Smic10079	1671	1462.73	29	1.70689
Smic10080	621	413.891	15	3.12017
Smic10081	594	386.973	3	0.667443
Smic10082	3573	3364.73	44	1.12584
Smic10083	552	345.044	0	0
Smic10084	2232	2023.73	3	0.127627
Smic10085	1071	862.733	0	0
Smic10086	7185	6976.73	187	2.30761
Smic10087	12057	11848.7	35	0.254314
Smic10088	4428	4219.73	16	0.326444
Smic10089	7941	7732.73	0	0
Smic10090	2337	2128.73	72	2.91195
Smic10091	3474	3265.73	669	17.6368
Smic10092	864	656.466	0	0
Smic10093	2691	2482.73	200	6.93543
Smic10094	4557	4348.73	6	0.118785
Smic10095	2397	2188.73	187	7.35567
Smic10096	471	264.225	0	0
Smic10097	1083	874.733	411	40.452
Smic10098	2268	2059.73	31	1.29576
Smic10099	636	428.891	29	5.82136
Smic10100	3945	3736.73	1015	23.3855
Smic10101	744	536.697	6	0.962488
Smic10102	798	590.527	0	0
Smic10103	1257	1048.73	137	11.2468
Smic10104	4782	4573.73	581	10.9365
Smic10105	4104	3895.73	247	5.4586
Smic10106	7470	7261.73	42	0.497946
Smic10107	354	149.919	301	172.856
Smic10108	1611	1402.73	157	9.63603
Smic10109	588	380.973	229	51.7506
Smic10110	6408	6199.73	0	0
Smic10111	6420	6211.73	32	0.443517
Smic10112	750	542.697	0	0
Smic10113	2088	1879.73	16	0.73282
Smic10114	1635	1426.73	6	0.362061
Smic10115	9453	9244.73	3	0.0279383
Smic10116	1065	856.733	22	2.2108
Smic10117	1560	1351.73	14	0.891683
Smic10118	2226	2017.73	134	5.71761
Smic10119	2055	1846.73	254	11.8414
Smic10120	750	542.697	0	0
Smic10121	1383	1174.73	25	1.83221
Smic10122	8418	8209.73	0	0
Smic10123	3108	2899.73	308	9.14463
Smic10124	1977	1768.73	346	16.8417
Smic10125	4434	4225.73	854	17.3992
Smic10126	1110	901.733	95	9.07024
Smic10127	1698	1489.73	410	23.6946
Smic10128	1062	853.733	95	9.5802
Smic10129	825	617.466	73	10.1785
Smic10130	10884	10675.7	701	5.65319
Smic10131	18768	18559.7	290	1.34524
Smic10132	1824	1615.73	133	7.08688
Smic10133	5040	4831.73	48	0.855287
Smic10134	2376	2167.73	169	6.71204
Smic10135	1929	1720.73	237	11.8579
Smic10136	309	109.119	4	3.15597
Smic10137	1542	1333.73	22	1.42013
Smic10138	1530	1321.73	373	24.2962
Smic10139	1788	1579.73	18	0.980984
Smic10140	2586	2377.73	65	2.35355
Smic10141	2016	1807.73	39	1.85739
Smic10142	2796	2587.73	79	2.62834
Smic10143	1155	946.733	0	0
Smic10144	4377	4168.73	75	1.54893
Smic10145	2751	2542.73	31.3023	1.05986
Smic10146	1248	1039.73	21	1.73888
Smic10147	1614	1405.73	45.0036	2.75624
Smic10148	1605	1396.73	80	4.93117
Smic10149	834	626.466	109	14.9797
Smic10150	4548	4339.73	39	0.773704
Smic10151	6978	6769.73	102	1.29719
Smic10152	1719	1510.73	29	1.65266
Smic10153	1734	1525.73	14	0.789992
Smic10154	4506	4297.73	36	0.721168
Smic10155	2124	1915.73	0	0
Smic10156	4005	3796.73	30	0.680275
Smic10157	297	98.9271	0	0
Smic10158	3366	3157.73	139	3.78977
Smic10159	1176	967.733	4	0.355859
Smic10160	504	297.108	8	2.31819
Smic10161	2223	2014.73	60	2.56394
Smic10162	279	84.1076	1	1.02362
Smic10163	387	181.495	60	28.4616
Smic10164	864	656.466	62	8.13117
Smic10165	1062	853.733	65	6.55488
Smic10166	2685	2476.73	48	1.66854
Smic10167	6174	5965.73	205	2.95844
Smic10168	495	288.225	36	10.7534
Smic10169	618	410.932	11	2.3046
Smic10170	2298	2089.73	379	15.6143
Smic10171	1065	856.733	54	5.42652
Smic10172	1242	1033.73	32	2.66511
Smic10173	2220	2011.73	128	5.47789
Smic10174	2220	2011.73	271	11.5977
Smic10175	981	773.124	13	1.44766
Smic10176	501	294.138	0	0
Smic10177	708	500.751	60	10.3158
Smic10178	4827	4618.73	166	3.09427
Smic10179	936	728.124	0	0
Smic10180	1491	1282.73	0	0
Smic10181	3234	3025.73	31	0.882073
Smic10182	3498	3289.73	0	0
Smic10183	4590	4381.73	0	0
Smic10184	954	746.124	30	3.46165
Smic10185	615	407.932	0	0
Smic10186	6135	5926.73	108	1.56885
Smic10187	3225	3016.73	71	2.02626
Smic10188	3015	2806.73	98	3.00606
Smic10189	3405	3196.73	0	0
Smic10190	2283	2074.73	152	6.30746
Smic10191	1662	1453.73	55	3.25725
Smic10192	6036	5827.73	19	0.28069
Smic10193	717	509.751	0	0
Smic10194	597	389.973	0	0
Smic10195	5760	5551.73	0	0
Smic10196	4077	3868.73	0	0
Smic10197	654	446.891	82	15.7974
Smic10198	2259	2050.73	95	3.9883
Smic10199	744	536.697	0	0
Smic10200	339	135.875	0	0
Smic10201	2256	2047.73	0	0
Smic10202	2532	2323.73	207	7.66933
Smic10203	2580	2371.73	3	0.1089
Smic10204	684	476.799	141	25.4599
Smic10205	450	243.48	2.38456	0.843176
Smic10206	5835	5626.73	158	2.41754
Smic10207	2499	2290.73	0	0
Smic10208	2019	1810.73	100	4.75465
Smic10209	1371	1162.73	0	0
Smic10210	2361	2152.73	288	11.518
Smic10211	1314	1105.73	11	0.856477
Smic10212	678	470.846	119	21.7591
Smic10213	1770	1561.73	130	7.16655
Smic10214	3534	3325.73	36	0.931941
Smic10215	891	683.332	139	17.5128
Smic10216	2313	2104.73	36	1.47258
Smic10217	408	202.049	11	4.68717
Smic10218	525	318.076	0	0
Smic10219	1272	1063.73	52.4525	4.24529
Smic10220	1353	1144.73	132	9.92757
Smic10221	333	130.445	7	4.62001
Smic10222	549	342.044	36	9.06137
Smic10223	1710	1501.73	130	7.45288
Smic10224	843	635.466	71	9.61921
Smic10225	1386	1177.73	229	16.7402
Smic10226	648	440.891	37	7.2251
Smic10227	8343	8134.73	380	4.02174
Smic10228	5055	4846.73	336	5.96848
Smic10229	2259	2050.73	0	0
Smic10230	2046	1837.73	0	0
Smic10231	3066	2857.73	149	4.48888
Smic10232	303	103.98	28	23.1835
Smic10233	1269	1060.73	22	1.78562
Smic10234	300	101.448	0	0
Smic10235	537	330.044	0	0
Smic10236	1218	1009.73	29	2.47266
Smic10237	1278	1069.73	111	8.93348
Smic10238	1899	1690.73	19	0.967502
Smic10239	1038	829.733	29	3.00907
Smic10240	2475	2266.73	87	3.3044
Smic10241	1209	1000.73	73	6.28026
Smic10242.t2	828	620.466	28	3.8852
Smic10243	396	190.345	59	26.686
Smic10244	2268	2059.73	83	3.46929
Smic10245	1434	1225.73	251	17.63
Smic10246	3303	3094.73	571	15.885
Smic10247	1713	1504.73	15	0.858233
Smic10248	7161	6952.73	277	3.43003
Smic10249	3993	3784.73	255	5.80067
Smic10250	2856	2647.73	518	16.8434
Smic10251	4794	4585.73	209	3.92384
Smic10252	777	569.585	60	9.06914
Smic10253	2733	2524.73	239	8.14997
Smic10254	993	784.733	127	13.9333
Smic10255	1353	1144.73	150	11.2813
Smic10256	5661	5452.73	221	3.48941
Smic10257	5250	5041.73	208	3.55187
Smic10258	1170	961.733	284	25.4236
Smic10259	855	647.466	2	0.265942
Smic10260	1668	1459.73	0	0
Smic10261	1782	1573.73	0	0
Smic10262	2802	2593.73	0	0
Smic10263	627	419.891	281	57.616
Smic10264	1365	1156.73	504.984	37.5852
Smic10265	330	127.684	0	0
Smic10266	519	312.108	0	0
Smic10267	939	731.124	0	0
Smic10268	2223	2014.73	578	24.6992
Smic10269	1245	1036.73	50	4.15218
Smic10270	987	778.968	12	1.32628
Smic10271	4185	3976.73	0	0
Smic10272	4119	3910.73	0	0
Smic10273	5460	5251.73	0	0
Smic10274	759	551.697	0	0
Smic10275	1974	1765.73	0	0
Smic10276	1482	1273.73	58	3.92033
Smic10277	1482	1273.73	0	0
Smic10278	927	719.124	170	20.3525
Smic10279	939	731.124	20	2.35512
Smic10280	1674	1465.73	15	0.881069
Smic10281	1434	1225.73	7.22516	0.507487
Smic10282	2376	2167.73	69	2.74042
Smic10283	3567	3358.73	136	3.48608
Smic10284	378	172.727	1	0.49844
Smic10285	477	270.225	0	0
Smic10286	933	725.124	7	0.831111
Smic10287	1182	973.733	12	1.061
Smic10288	1011	802.733	27	2.89578
Smic10289	483	276.225	0	0
Smic10290	1320	1111.73	7	0.542089
Smic10291	270	77.0656	0	0
Smic10292	696	488.751	0	0
Smic10293	3081	2872.73	0	0
Smic10294	2658	2449.73	0	0
Smic10295	1362	1153.73	0	0
Smic10296	2463	2254.73	90	3.43653
Smic10297	2919	2710.73	592	18.8022
Smic10298	4131	3922.73	465	10.2056
Smic10299	813	605.527	12	1.70617
Smic10300	483	276.225	252	78.5437
Smic10301	2070	1861.73	58	2.68216
Smic10302	1653	1444.73	32	1.90693
Smic10303	498	291.138	106	31.3459
Smic10304	1398	1189.73	338	24.4591
Smic10305	3375	3166.73	503	13.6751
Smic10306	882	674.332	239	30.5139
Smic10307	4239	4030.73	589	12.5807
Smic10308	4527	4318.73	497	9.90771
Smic10309	594	386.973	69	15.3512
Smic10310	1269	1060.73	120	9.73976
Smic10311	2796	2587.73	435	14.4725
Smic10312	816	608.527	0	0
Smic10313	1665	1456.73	5	0.295504
Smic10314	1791	1582.73	38	2.06704
Smic10315	966	758.124	2	0.227124
Smic10316	2208	1999.73	4	0.172211
Smic10317	4539	4330.73	77	1.53074
Smic10318	2187	1978.73	52	2.2625
Smic10319	612	404.932	10	2.12614
Smic10320	675	467.846	12	2.20827
Smic10321	1023	814.733	35	3.6985
Smic10322	585	377.973	21	4.78335
Smic10323	1212	1003.73	0	0
Smic10324	633	425.891	13	2.62796
Smic10325	420	213.778	0	0
Smic10326	285	88.9437	5	4.83981
Smic10327	1710	1501.73	56	3.21047
Smic10328	396	190.345	0	0
Smic10329	717	509.751	15	2.53342
Smic10330	798	590.527	3	0.437376
Smic10331	495	288.225	0	0
Smic10332	1176	967.733	7	0.622753
Smic10333	777	569.585	3	0.453457
Smic10334	546	339.044	18	4.57077
Smic10335	1119	910.733	87	8.22435
Smic10336	708	500.751	49	8.42458
Smic10337	1077	868.733	0	0
Smic10338	633	425.891	167	33.7591
Smic10339	2805	2596.73	25	0.828869
Smic10340	207	34.8107	0	0
Smic10341	717	509.751	10	1.68895
Smic10342	1116	907.733	0	0
Smic10343	534	327.044	0	0
Smic10344	3381	3172.73	0	0
Smic10345	5403	5194.73	0	0
Smic10346	546	339.044	29	7.36402
Smic10347	477	270.225	0	0
Smic10348	396	190.345	0	0
Smic10349	504	297.108	0	0
Smic10350	1536	1327.73	94	6.09523
Smic10351	954	746.124	28	3.23088
Smic10352	537	330.044	38	9.91254
Smic10353	432	225.712	32	12.2059
Smic10354	2547	2338.73	27	0.993931
Smic10355	1593	1384.73	64	3.97912
Smic10356	222	43.7492	0	0
Smic10357	2010	1801.73	16	0.764545
Smic10358	666	458.846	0	0
Smic10359	1548	1339.73	0	0
